wave flux sn
616.7224839853277 7.319230810363146e-16 0.0
616.9662142181298 7.319230810363147e-16 0.0
617.2100407737155 7.319230810363147e-16 0.0
617.4539636901518 7.319230810363148e-16 0.0
617.6979830055208 7.319230810363145e-16 0.0
617.9420987579196 7.319230810363148e-16 0.0
618.1863109854602 7.319230810363147e-16 0.0
618.4306197262699 7.319230810363149e-16 0.0
618.6750250184912 7.319230810363147e-16 0.0
618.9195269002811 7.319230810363146e-16 0.0
619.1641254098122 7.319230810363147e-16 0.0
619.408820585272 7.319230810363148e-16 0.0
619.6536124648632 7.319230810363147e-16 0.0
619.8985010868034 7.319230810363147e-16 0.0
620.1434864893254 7.319230810363148e-16 0.0
620.3885687106772 7.319230810363148e-16 0.0
620.6337477891218 7.319230810363147e-16 0.0
620.8790237629374 7.319230810363148e-16 0.0
621.1243966704172 7.319230810363147e-16 0.0
621.3698665498697 7.319230810363148e-16 0.0
621.6154334396184 7.319230810363147e-16 0.0
621.8610973780021 7.319230810363149e-16 0.0
622.1068584033745 7.319230810363147e-16 0.0
622.3527165541049 7.319230810363145e-16 0.0
622.5986718685771 7.319230810363146e-16 0.0
622.8447243851907 7.319230810363148e-16 0.0
623.0908741423602 7.319230810363147e-16 0.0
623.3371211785152 7.319230810363148e-16 0.0
623.5834655321007 7.319230810363146e-16 0.0
623.8299072415767 7.319230810363147e-16 0.0
624.0764463454186 7.319230810363148e-16 0.0
624.3230828821169 7.319230810363147e-16 0.0
624.5698168901771 7.319230810363147e-16 0.0
624.8166484081203 7.319230810363147e-16 0.0
625.0635774744825 7.319230810363147e-16 0.0
625.3106041278153 7.319230810363147e-16 0.0
625.5577284066851 7.319230810363146e-16 0.0
625.8049503496737 7.319230810363147e-16 0.0
626.0522699953785 7.319230810363147e-16 0.0
626.2996873824117 7.319230810363146e-16 0.0
626.5472025494008 7.319230810363147e-16 0.0
626.7948155349887 7.319230810363147e-16 0.0
627.0425263778337 7.319230810363147e-16 0.0
627.2903351166092 7.319230810363148e-16 0.0
627.5382417900038 7.319230810363147e-16 0.0
627.7862464367215 7.319230810363147e-16 0.0
628.0343490954817 7.319230810363146e-16 0.0
628.282549805019 7.319230810363146e-16 0.0
628.5308486040832 7.319230810363147e-16 0.0
628.7792455314396 7.319230810363146e-16 0.0
629.0277406258687 7.319230810363148e-16 0.0
629.2763339261664 7.319230810363146e-16 0.0
629.5250254711439 7.319230810363146e-16 0.0
629.7738152996277 7.319230810363147e-16 0.0
630.0227034504596 7.319230810363147e-16 0.0
630.271689962497 7.319230810363147e-16 0.0
630.5207748746125 7.319230810363147e-16 0.0
630.7699582256939 7.319230810363147e-16 0.0
631.0192400546447 7.319230810363147e-16 0.0
631.2686204003834 7.319230810363146e-16 0.0
631.5180993018441 7.319230810363147e-16 0.0
631.7676767979765 7.319230810363147e-16 0.0
632.0173529277452 7.319230810363146e-16 0.0
632.2671277301305 7.319230810363146e-16 0.0
632.5170012441281 7.319230810363147e-16 0.0
632.7669735087491 7.319230810363146e-16 0.0
633.0170445630199 7.319230810363149e-16 0.0
633.2672144459825 7.319230810363148e-16 0.0
633.5174831966942 7.319230810363148e-16 0.0
633.7678508542278 7.319230810363145e-16 0.0
634.0183174576715 7.319230810363147e-16 0.0
634.268883046129 7.319230810363148e-16 0.0
634.5195476587194 7.319230810363147e-16 0.0
634.7703113345772 7.319230810363146e-16 0.0
635.0211741128525 7.319230810363146e-16 0.0
635.2721360327108 7.319230810363147e-16 0.0
635.5231971333332 7.319230810363147e-16 0.0
635.7743574539161 7.319230810363146e-16 0.0
